t,u_measured
8.734999999999999432e+00,9.129231621096561833e-01
8.740000000000000213e+00,8.106637137244789848e-01
8.745000000000000995e+00,7.738426818129726659e-01
8.750000000000000000e+00,7.984273579865512893e-01
8.755000000000000782e+00,8.670307916271907667e-01
8.759999999999999787e+00,9.726101583055568600e-01
8.765000000000000568e+00,1.089901580533630510e+00
8.769999999999999574e+00,1.143845021733806755e+00
8.775000000000000355e+00,1.191340775042653677e+00
8.779999999999999361e+00,1.076909831809437668e+00
8.785000000000000142e+00,1.069063130145999851e+00
8.790000000000000924e+00,9.929016116483087018e-01
8.794999999999999929e+00,9.642191585143218280e-01
8.800000000000000711e+00,1.006694001937534777e+00
8.804999999999999716e+00,9.924226586941037320e-01
8.810000000000000497e+00,9.992528185495078707e-01
8.814999999999999503e+00,9.654051010065803906e-01
8.820000000000000284e+00,8.652904293201965080e-01
8.825000000000001066e+00,7.450696548194500890e-01
8.830000000000000071e+00,6.788349994753091199e-01
8.835000000000000853e+00,7.311620308123143452e-01
8.839999999999999858e+00,7.915915904920334256e-01
8.845000000000000639e+00,9.115150477740664448e-01
8.849999999999999645e+00,9.130851462591245138e-01
8.855000000000000426e+00,1.039387334542498875e+00
8.859999999999999432e+00,9.834030911642639428e-01
8.865000000000000213e+00,1.053850940684794235e+00
8.870000000000000995e+00,1.014817324978950719e+00
8.875000000000000000e+00,1.014934794718900468e+00
8.880000000000000782e+00,1.058016172732561433e+00
8.884999999999999787e+00,9.964727014374680225e-01
8.890000000000000568e+00,1.062242440280342759e+00
8.894999999999999574e+00,1.104669889959303042e+00
8.900000000000000355e+00,1.026158774340614421e+00
8.904999999999999361e+00,1.005832700274408076e+00
8.910000000000000142e+00,9.974854007320623772e-01
8.915000000000000924e+00,8.613533308238421338e-01
8.919999999999999929e+00,8.522470535636784694e-01
8.925000000000000711e+00,8.476354459130814867e-01
8.929999999999999716e+00,8.397345286612403203e-01
8.935000000000000497e+00,9.259958125957212793e-01
8.939999999999999503e+00,9.940068753824835568e-01
8.945000000000000284e+00,1.077161319540943740e+00
8.950000000000001066e+00,1.044786699004821129e+00
8.955000000000000071e+00,1.056775570912457551e+00
8.960000000000000853e+00,1.001703962356814914e+00
8.964999999999999858e+00,1.004069682768605309e+00
8.970000000000000639e+00,1.137559687598915570e+00
8.974999999999999645e+00,1.148334096791911785e+00
8.980000000000000426e+00,1.285725613932075406e+00
8.984999999999999432e+00,1.214381222775850810e+00
8.990000000000000213e+00,1.243854645650591007e+00
8.995000000000000995e+00,1.150507752511381376e+00
9.000000000000000000e+00,1.067576098598453260e+00
9.005000000000000782e+00,1.054012376063330203e+00
9.009999999999999787e+00,1.125539358754251040e+00
9.015000000000000568e+00,1.163377673539969015e+00
9.019999999999999574e+00,1.199775156631242456e+00
9.025000000000000355e+00,1.135711847471158054e+00
9.029999999999999361e+00,1.051195248496821888e+00
9.035000000000000142e+00,1.026126130455686125e+00
9.040000000000000924e+00,1.096028539828699078e+00
9.044999999999999929e+00,1.024165728176839707e+00
9.050000000000000711e+00,1.107007342236258962e+00
9.054999999999999716e+00,1.084790752270126779e+00
9.060000000000000497e+00,1.087672270413725384e+00
9.064999999999999503e+00,1.144225280730938987e+00
9.070000000000000284e+00,1.070440670179997333e+00
9.075000000000001066e+00,9.798647374286417744e-01
9.080000000000000071e+00,9.477801435525183837e-01
9.085000000000000853e+00,1.024099072536000188e+00
9.089999999999999858e+00,1.038588006803454977e+00
9.095000000000000639e+00,1.031675980602606124e+00
9.099999999999999645e+00,1.042259681253681736e+00
9.105000000000000426e+00,1.005829601684889107e+00
9.109999999999999432e+00,9.430942490271048140e-01
9.115000000000000213e+00,9.530990479254844994e-01
9.120000000000000995e+00,9.522108200586180127e-01
9.125000000000000000e+00,9.867278771462443254e-01
9.130000000000000782e+00,9.865692829351567772e-01
9.134999999999999787e+00,9.741627353146159463e-01
9.140000000000000568e+00,9.672468995614162957e-01
9.144999999999999574e+00,9.559864271642027900e-01
9.150000000000000355e+00,8.821350773977926218e-01
9.154999999999999361e+00,8.904851432646974096e-01
9.160000000000000142e+00,9.189078233408420893e-01
9.165000000000000924e+00,8.908989475204117658e-01
9.169999999999999929e+00,9.011241320495781970e-01
9.175000000000000711e+00,7.802584041819603522e-01
9.179999999999999716e+00,7.182823823445110278e-01
9.185000000000000497e+00,6.428629438880008040e-01
9.189999999999999503e+00,6.766182696035214494e-01
9.195000000000000284e+00,7.620577617826993500e-01
9.200000000000001066e+00,7.686409663946089932e-01
9.205000000000000071e+00,8.383028356297231865e-01
9.210000000000000853e+00,8.741968009723699584e-01
9.214999999999999858e+00,8.534514162912695268e-01
9.220000000000000639e+00,8.680376060135651661e-01
9.224999999999999645e+00,8.457922252524889828e-01
9.230000000000000426e+00,9.161025800124258378e-01
9.234999999999999432e+00,1.065531477706636920e+00
9.240000000000000213e+00,1.172716607046174975e+00
9.245000000000000995e+00,1.127396487734507069e+00
9.250000000000000000e+00,1.125155374842535139e+00
9.255000000000000782e+00,1.070084535803101700e+00
9.259999999999999787e+00,9.786380296596950412e-01
9.265000000000000568e+00,9.500017487281425810e-01
9.269999999999999574e+00,9.963490944485642320e-01
9.275000000000000355e+00,1.006783607299653660e+00
9.279999999999999361e+00,1.057755364427254596e+00
9.285000000000000142e+00,1.056810309880018117e+00
9.290000000000000924e+00,9.469021517946352162e-01
9.294999999999999929e+00,9.274467059788412682e-01
9.300000000000000711e+00,1.016463947361121445e+00
9.304999999999999716e+00,1.007594684623148495e+00
9.310000000000000497e+00,1.068370989661535653e+00
9.314999999999999503e+00,1.239243608162320820e+00
9.320000000000000284e+00,1.255389278367990524e+00
9.325000000000001066e+00,1.166957259537500402e+00
9.330000000000000071e+00,1.237428709562035767e+00
9.335000000000000853e+00,1.236285856201686739e+00
9.339999999999999858e+00,1.203380427511183015e+00
9.345000000000000639e+00,1.244916825836796637e+00
9.349999999999999645e+00,1.264481530449797386e+00
9.355000000000000426e+00,1.274626495288769368e+00
9.359999999999999432e+00,1.309237592990128096e+00
9.365000000000000213e+00,1.200280380390993384e+00
9.370000000000000995e+00,1.113203026571236043e+00
9.375000000000000000e+00,1.011525601345126812e+00
9.380000000000000782e+00,9.710202424594560622e-01
9.384999999999999787e+00,9.956751023628501729e-01
9.390000000000000568e+00,1.046707958276451578e+00
9.394999999999999574e+00,1.069081833801906134e+00
9.400000000000000355e+00,1.041347357140650187e+00
9.404999999999999361e+00,1.037784717375459742e+00
9.410000000000000142e+00,1.035258259751179466e+00
9.415000000000000924e+00,1.044721175511219347e+00
9.419999999999999929e+00,1.050469848147226104e+00
9.425000000000000711e+00,1.068239114330818973e+00
9.429999999999999716e+00,1.120286594485028431e+00
9.435000000000000497e+00,1.106050525975582621e+00
9.439999999999999503e+00,1.059487322199126114e+00
9.445000000000000284e+00,9.641890741977725554e-01
9.450000000000001066e+00,9.086016436565350629e-01
9.455000000000000071e+00,9.252238891249681130e-01
9.460000000000000853e+00,8.099365383683762021e-01
9.464999999999999858e+00,8.580685953825700762e-01
9.470000000000000639e+00,8.626365130114654889e-01
9.474999999999999645e+00,7.912539429479481523e-01
9.480000000000000426e+00,7.157804799799403206e-01
9.484999999999999432e+00,7.059236873075820373e-01
9.490000000000000213e+00,6.939018774486752639e-01
9.495000000000000995e+00,7.732238202800802984e-01
9.500000000000000000e+00,9.264340445442366123e-01
9.505000000000000782e+00,1.055339389278798556e+00
9.509999999999999787e+00,1.007207849358565888e+00
9.515000000000000568e+00,9.908223002710735416e-01
9.519999999999999574e+00,9.393758636712654653e-01
9.525000000000000355e+00,9.425264353767257575e-01
9.529999999999999361e+00,8.704405681711548937e-01
9.535000000000000142e+00,8.939873017115450571e-01
9.540000000000000924e+00,9.272345600584936953e-01
9.544999999999999929e+00,9.762494196686523074e-01
9.550000000000000711e+00,8.307924204024763615e-01
9.554999999999999716e+00,7.880342074738810876e-01
9.560000000000000497e+00,7.606106754717953944e-01
9.564999999999999503e+00,7.006581840738459466e-01
9.570000000000000284e+00,7.405288057005037228e-01
9.575000000000001066e+00,9.748047596129228998e-01
9.580000000000000071e+00,1.016138646707290594e+00
9.585000000000000853e+00,1.022282337600582736e+00
9.589999999999999858e+00,1.049464319361490761e+00
9.595000000000000639e+00,1.091894000589912483e+00
9.599999999999999645e+00,1.212972938040521864e+00
9.605000000000000426e+00,1.279539270886568270e+00
9.609999999999999432e+00,1.213266918520439885e+00
9.615000000000000213e+00,1.287867023851435366e+00
9.620000000000000995e+00,1.344047065905694671e+00
9.625000000000000000e+00,1.255622434332840376e+00
9.630000000000000782e+00,1.068707368564697502e+00
9.634999999999999787e+00,9.213624193850553645e-01
9.640000000000000568e+00,9.951669494092070245e-01
9.644999999999999574e+00,8.870898886575843134e-01
9.650000000000000355e+00,9.739985876151279198e-01
9.654999999999999361e+00,1.081675754941451073e+00
9.660000000000000142e+00,9.836750964773119943e-01
9.665000000000000924e+00,9.673742797831033080e-01
9.669999999999999929e+00,1.023314892834611189e+00
9.675000000000000711e+00,1.066805182442332356e+00
9.679999999999999716e+00,1.167833749123913023e+00
9.685000000000000497e+00,1.133223307910716571e+00
9.689999999999999503e+00,1.323702950077777496e+00
9.695000000000000284e+00,1.380750971852880760e+00
9.700000000000001066e+00,1.406892949291529860e+00
9.705000000000000071e+00,1.373557745226797078e+00
9.710000000000000853e+00,1.228978336056578469e+00
9.714999999999999858e+00,1.131388411842527697e+00
9.720000000000000639e+00,1.021964587305700833e+00
9.724999999999999645e+00,9.311825859599539568e-01
9.730000000000000426e+00,8.919947044528188096e-01
9.734999999999999432e+00,9.007085372468560669e-01
9.740000000000000213e+00,8.595344735360171962e-01
9.745000000000000995e+00,8.270912585438717768e-01
9.750000000000000000e+00,7.765202593421878241e-01
9.755000000000000782e+00,6.597537496679268809e-01
9.759999999999999787e+00,6.570470743899745614e-01
9.765000000000000568e+00,6.980069762682705736e-01
9.769999999999999574e+00,8.184624767887300756e-01
9.775000000000000355e+00,9.497314059558359389e-01
9.779999999999999361e+00,1.107286883125349286e+00
9.785000000000000142e+00,1.032956209709102957e+00
9.790000000000000924e+00,1.077968593691888799e+00
9.794999999999999929e+00,1.028489344014901663e+00
9.800000000000000711e+00,9.349360212847483975e-01
9.804999999999999716e+00,9.113254915228630182e-01
9.810000000000000497e+00,1.016138876973063709e+00
9.814999999999999503e+00,9.584904917916623468e-01
9.820000000000000284e+00,8.937529992161752368e-01
9.825000000000001066e+00,8.877570981565192643e-01
9.830000000000000071e+00,7.224690988720139373e-01
9.835000000000000853e+00,7.365235946540875656e-01
9.839999999999999858e+00,6.135283851076389627e-01
9.845000000000000639e+00,6.072235652072599521e-01
9.849999999999999645e+00,7.055797606515585851e-01
9.855000000000000426e+00,6.946704729738031325e-01
9.859999999999999432e+00,7.668785903918020619e-01
9.865000000000000213e+00,8.393974126592955720e-01
9.870000000000000995e+00,9.064348098036432155e-01
9.875000000000000000e+00,9.979814602720648020e-01
9.880000000000000782e+00,1.115198880445031460e+00
9.884999999999999787e+00,1.130815859799905176e+00
9.890000000000000568e+00,1.180964642476221238e+00
9.894999999999999574e+00,1.172130315410945256e+00
9.900000000000000355e+00,1.082346184386201671e+00
9.904999999999999361e+00,1.152819864208711298e+00
9.910000000000000142e+00,1.200675028477050654e+00
9.915000000000000924e+00,1.188652130862773770e+00
9.919999999999999929e+00,1.138819449204510725e+00
9.925000000000000711e+00,1.066836860312302626e+00
9.929999999999999716e+00,1.077845434516313095e+00
9.935000000000000497e+00,1.081248797981120502e+00
9.939999999999999503e+00,9.665610839150975409e-01
9.945000000000000284e+00,9.758007631382391578e-01
9.950000000000001066e+00,9.876466666968684027e-01
9.955000000000000071e+00,1.186978196706445887e+00
9.960000000000000853e+00,1.241895241694163987e+00
9.964999999999999858e+00,1.326826766174536321e+00
9.970000000000000639e+00,1.339780781313003821e+00
9.974999999999999645e+00,1.242713450658661678e+00
9.980000000000000426e+00,1.249354882471465755e+00
9.984999999999999432e+00,1.269785925616101929e+00
9.990000000000000213e+00,1.246058800202513250e+00
9.995000000000000995e+00,1.318199794992452212e+00
